Sequence_ID	Progeny_Cell_ID
16_4_Lung_3_1995	16_4_Lung_2_7
16_4_Lung_3_1996	16_4_Lung_2_7
16_4_Lung_3_1997	16_4_Lung_2_7
16_4_Lung_3_1998	16_4_Lung_2_7
16_4_Lung_3_1999	16_4_Lung_2_7
16_4_Lung_3_2000	16_4_Lung_2_7
16_4_Lung_3_2001	16_4_Lung_2_7
16_4_Lung_3_2002	16_4_Lung_2_7
16_4_Lung_3_2003	16_4_Lung_2_7
16_4_Lung_3_2004	16_4_Lung_2_7
16_4_Lung_3_2005	16_4_Lung_2_7
16_4_Lung_3_2006	16_4_Lung_2_7
16_4_Lung_3_2007	16_4_Lung_2_7
16_4_Lung_3_2008	16_4_Lung_2_7
16_4_Lung_3_2009	16_4_Lung_2_7
16_4_Lung_3_2010	16_4_Lung_2_7
16_4_Lung_3_2011	16_4_Lung_2_7
16_4_Lung_3_2012	16_4_Lung_2_7
16_4_Lung_3_2013	16_4_Lung_2_7
16_4_Lung_3_2014	16_4_Lung_2_7
16_4_Lung_3_2015	16_4_Lung_2_7
16_4_Lung_3_2016	16_4_Lung_2_7
16_4_Lung_3_2017	16_4_Lung_2_7
16_4_Lung_3_2018	16_4_Lung_2_7
16_4_Lung_3_2019	16_4_Lung_2_7
16_4_Lung_3_2020	16_4_Lung_2_7
16_4_Lung_3_2021	16_4_Lung_2_7
16_4_Lung_3_2022	16_4_Lung_2_7
16_4_Lung_3_2023	16_4_Lung_2_7
16_4_Lung_3_2024	16_4_Lung_2_7
16_4_Lung_3_2025	16_4_Lung_2_7
16_4_Lung_3_2026	16_4_Lung_2_7
16_4_Lung_3_2027	16_4_Lung_2_7
16_4_Lung_3_2028	16_4_Lung_2_7
16_4_Lung_3_2029	16_4_Lung_2_7
16_4_Lung_3_2030	16_4_Lung_2_7
16_4_Lung_3_2031	16_4_Lung_2_7
16_4_Lung_3_2032	16_4_Lung_2_7
16_4_Lung_3_2033	16_4_Lung_2_7
16_4_Lung_3_2034	16_4_Lung_2_7
16_4_Lung_3_2035	16_4_Lung_2_7
16_4_Lung_3_2036	16_4_Lung_2_7
16_4_Lung_3_2037	16_4_Lung_2_7
16_4_Lung_3_2038	16_4_Lung_2_7
16_4_Lung_3_2039	16_4_Lung_2_7
16_4_Lung_3_2040	16_4_Lung_2_7
16_4_Lung_3_2041	16_4_Lung_2_7
16_4_Lung_3_2042	16_4_Lung_2_7
16_4_Lung_3_2043	16_4_Lung_2_7
16_4_Lung_3_2044	16_4_Lung_2_7
16_4_Lung_3_2045	16_4_Lung_2_7
16_4_Lung_3_2046	16_4_Lung_2_7
16_4_Lung_3_2047	16_4_Lung_2_7
16_4_Lung_3_2048	16_4_Lung_2_7
16_4_Lung_3_2049	16_4_Lung_2_7
16_4_Lung_3_2050	16_4_Lung_2_7
16_4_Lung_3_2051	16_4_Lung_2_7
16_4_Lung_3_2052	16_4_Lung_2_7
16_4_Lung_3_2053	16_4_Lung_2_7
16_4_Lung_3_2054	16_4_Lung_2_7
16_4_Lung_3_2055	16_4_Lung_2_8
16_4_Lung_3_2056	16_4_Lung_2_8
16_4_Lung_3_2057	16_4_Lung_2_8
16_4_Lung_3_2058	16_4_Lung_2_8
16_4_Lung_3_2059	16_4_Lung_2_8
16_4_Lung_3_2060	16_4_Lung_2_8
16_4_Lung_3_2061	16_4_Lung_2_8
16_4_Lung_3_2062	16_4_Lung_2_8
16_4_Lung_3_2063	16_4_Lung_2_8
16_4_Lung_3_2064	16_4_Lung_2_8
16_4_Lung_3_2065	16_4_Lung_2_8
16_4_Lung_3_2066	16_4_Lung_2_8
16_4_Lung_3_2067	16_4_Lung_2_8
16_4_Lung_3_2068	16_4_Lung_2_8
16_4_Lung_3_2069	16_4_Lung_2_8
16_4_Lung_3_2070	16_4_Lung_2_8
16_4_Lung_3_2071	16_4_Lung_2_8
16_4_Lung_3_2072	16_4_Lung_2_8
16_4_Lung_3_2073	16_4_Lung_2_8
16_4_Lung_3_2074	16_4_Lung_2_8
16_4_Lung_3_2075	16_4_Lung_2_8
16_4_Lung_3_2076	16_4_Lung_2_8
16_4_Lung_3_2077	16_4_Lung_2_8
16_4_Lung_3_2078	16_4_Lung_2_8
16_4_Lung_3_2079	16_4_Lung_2_8
16_4_Lung_3_2080	16_4_Lung_2_8
16_4_Lung_3_2081	16_4_Lung_2_8
16_4_Lung_3_2082	16_4_Lung_2_8
16_4_Lung_3_2083	16_4_Lung_2_8
16_4_Lung_3_2084	16_4_Lung_2_8
16_4_Lung_3_2085	16_4_Lung_2_8
16_4_Lung_3_2086	16_4_Lung_2_8
16_4_Lung_3_2087	16_4_Lung_2_8
16_4_Lung_3_2088	16_4_Lung_2_8
16_4_Lung_3_2089	16_4_Lung_2_8
16_4_Lung_3_2090	16_4_Lung_2_8
16_4_Lung_3_2091	16_4_Lung_2_8
16_4_Lung_3_2092	16_4_Lung_2_8
16_4_Lung_3_2093	16_4_Lung_2_8
16_4_Lung_3_2094	16_4_Lung_2_8
16_4_Lung_3_2095	16_4_Lung_2_8
16_4_Lung_3_2096	16_4_Lung_2_8
16_4_Lung_3_2097	16_4_Lung_2_8
16_4_Lung_3_2098	16_4_Lung_2_8
16_4_Lung_3_2099	16_4_Lung_2_8
16_4_Lung_3_2100	16_4_Lung_2_8
16_4_Lung_3_2101	16_4_Lung_2_8
16_4_Lung_3_2102	16_4_Lung_2_8
16_4_Lung_3_2103	16_4_Lung_2_8
16_4_Lung_3_2104	16_4_Lung_2_8
16_4_Lung_3_2105	16_4_Lung_2_8
16_4_Lung_3_2106	16_4_Lung_2_8
16_4_Lung_3_2107	16_4_Lung_2_8
16_4_Lung_3_2108	16_4_Lung_2_8
16_4_Lung_3_2109	16_4_Lung_2_8
16_4_Lung_3_2110	16_4_Lung_2_8
16_4_Lung_3_2111	16_4_Lung_2_8
16_4_Lung_3_2112	16_4_Lung_2_8
16_4_Lung_3_2113	16_4_Lung_2_8
16_4_Lung_3_2114	16_4_Lung_2_8
16_4_Lung_3_2115	16_4_Lung_2_8
16_4_Lung_3_2116	16_4_Lung_2_8
16_4_Lung_3_2117	16_4_Lung_2_8
16_4_Lung_3_2118	16_4_Lung_2_8
16_4_Lung_3_2119	16_4_Lung_2_8
16_4_Lung_3_2120	16_4_Lung_2_8
16_4_Lung_3_2121	16_4_Lung_2_8
16_4_Lung_3_2122	16_4_Lung_2_8
16_4_Lung_3_2123	16_4_Lung_2_8
16_4_Lung_3_2124	16_4_Lung_2_8
16_4_Lung_3_2125	16_4_Lung_2_8
16_4_Lung_3_2126	16_4_Lung_2_8
16_4_Lung_3_2127	16_4_Lung_2_8
16_4_Lung_3_2128	16_4_Lung_2_8
16_4_Lung_3_2129	16_4_Lung_2_8
16_4_Lung_3_2130	16_4_Lung_2_8
16_4_Lung_3_2131	16_4_Lung_2_8
16_4_Lung_3_2132	16_4_Lung_2_8
16_4_Lung_3_2133	16_4_Lung_2_8
16_4_Lung_3_2134	16_4_Lung_2_8
16_4_Lung_3_2135	16_4_Lung_2_8
16_4_Lung_3_2136	16_4_Lung_2_8
16_4_Lung_3_2137	16_4_Lung_2_8
16_4_Lung_3_2138	16_4_Lung_2_8
16_4_Lung_3_2139	16_4_Lung_2_8
16_4_Lung_3_2140	16_4_Lung_2_8
16_4_Lung_3_2141	16_4_Lung_2_8
16_4_Lung_3_2142	16_4_Lung_2_8
16_4_Lung_3_2143	16_4_Lung_2_8
16_4_Lung_3_2144	16_4_Lung_2_8
16_4_Lung_3_2145	16_4_Lung_2_8
16_4_Lung_3_2146	16_4_Lung_2_8
16_4_Lung_3_2147	16_4_Lung_2_8
16_4_Lung_3_2148	16_4_Lung_2_8
16_4_Lung_3_2149	16_4_Lung_2_8
16_4_Lung_3_2150	16_4_Lung_2_8
16_4_Lung_3_2151	16_4_Lung_2_9
16_4_Lung_3_2152	16_4_Lung_2_9
16_4_Lung_3_2153	16_4_Lung_2_9
16_4_Lung_3_2154	16_4_Lung_2_9
16_4_Lung_3_2155	16_4_Lung_2_9
16_4_Lung_3_2156	16_4_Lung_2_9
16_4_Lung_3_2157	16_4_Lung_2_9
16_4_Lung_3_2158	16_4_Lung_2_9
16_4_Lung_3_2159	16_4_Lung_2_9
16_4_Lung_3_2160	16_4_Lung_2_9
16_4_Lung_3_2161	16_4_Lung_2_9
16_4_Lung_3_2162	16_4_Lung_2_9
16_4_Lung_3_2163	16_4_Lung_2_9
16_4_Lung_3_2164	16_4_Lung_2_9
16_4_Lung_3_2165	16_4_Lung_2_9
16_4_Lung_3_2166	16_4_Lung_2_9
16_4_Lung_3_2167	16_4_Lung_2_9
16_4_Lung_3_2168	16_4_Lung_2_9
16_4_Lung_3_2169	16_4_Lung_2_9
16_4_Lung_3_2170	16_4_Lung_2_9
16_4_Lung_3_2171	16_4_Lung_2_9
16_4_Lung_3_2172	16_4_Lung_2_9
16_4_Lung_3_2173	16_4_Lung_2_9
16_4_Lung_3_2174	16_4_Lung_2_9
16_4_Lung_3_2175	16_4_Lung_2_9
16_4_Lung_3_2176	16_4_Lung_2_9
16_4_Lung_3_2177	16_4_Lung_2_9
16_4_Lung_3_2178	16_4_Lung_2_9
16_4_Lung_3_2179	16_4_Lung_2_9
16_4_Lung_3_2180	16_4_Lung_2_9
16_4_Lung_3_2181	16_4_Lung_2_9
16_4_Lung_3_2182	16_4_Lung_2_9
16_4_Lung_3_2183	16_4_Lung_2_9
16_4_Lung_3_2184	16_4_Lung_2_9
16_4_Lung_3_2185	16_4_Lung_2_9
16_4_Lung_3_2186	16_4_Lung_2_9
16_4_Lung_3_2187	16_4_Lung_2_9
16_4_Lung_3_2188	16_4_Lung_2_9
16_4_Lung_3_2189	16_4_Lung_2_9
16_4_Lung_3_2190	16_4_Lung_2_9
16_4_Lung_3_2191	16_4_Lung_2_9
16_4_Lung_3_2192	16_4_Lung_2_9
16_4_Lung_3_2193	16_4_Lung_2_9
16_4_Lung_3_2194	16_4_Lung_2_9
16_4_Lung_3_2195	16_4_Lung_2_9
16_4_Lung_3_2196	16_4_Lung_2_9
16_4_Lung_3_2197	16_4_Lung_2_9
16_4_Lung_3_2198	16_4_Lung_2_9
16_4_Lung_3_2199	16_4_Lung_2_9
16_4_Lung_3_2200	16_4_Lung_2_9
16_4_Lung_3_2201	16_4_Lung_2_9
16_4_Lung_3_2202	16_4_Lung_2_9
16_4_Lung_3_2203	16_4_Lung_2_9
16_4_Lung_3_2204	16_4_Lung_2_9
16_4_Lung_3_2205	16_4_Lung_2_9
16_4_Lung_3_2206	16_4_Lung_2_9
16_4_Lung_3_2207	16_4_Lung_2_9
16_4_Lung_3_2208	16_4_Lung_2_9
16_4_Lung_3_2209	16_4_Lung_2_9
16_4_Lung_3_2210	16_4_Lung_2_9
16_4_Lung_3_2211	16_4_Lung_2_9
16_4_Lung_3_2212	16_4_Lung_2_9
16_4_Lung_3_2213	16_4_Lung_2_9
16_4_Lung_3_2214	16_4_Lung_2_9
16_4_Lung_3_2215	16_4_Lung_2_9
16_4_Lung_3_2216	16_4_Lung_2_9
16_4_Lung_3_2217	16_4_Lung_2_9
16_4_Lung_3_2218	16_4_Lung_2_9
16_4_Lung_3_2219	16_4_Lung_2_9
16_4_Lung_3_2220	16_4_Lung_2_9
16_4_Lung_3_2221	16_4_Lung_2_9
16_4_Lung_3_2222	16_4_Lung_2_9
16_4_Lung_3_2223	16_4_Lung_2_9
16_4_Lung_3_2224	16_4_Lung_2_9
16_4_Lung_3_2225	16_4_Lung_2_9
16_4_Lung_3_2226	16_4_Lung_2_9
16_4_Lung_3_2227	16_4_Lung_2_9
16_4_Lung_3_2228	16_4_Lung_2_9
16_4_Lung_3_2229	16_4_Lung_2_9
16_4_Lung_3_2230	16_4_Lung_2_9
16_4_Lung_3_2231	16_4_Lung_2_9
16_4_Lung_3_2232	16_4_Lung_2_9
16_4_Lung_3_2233	16_4_Lung_2_9
16_4_Lung_3_2234	16_4_Lung_2_9
16_4_Lung_3_2235	16_4_Lung_2_9
16_4_Lung_3_2236	16_4_Lung_2_9
16_4_Lung_3_2237	16_4_Lung_2_9
16_4_Lung_3_2238	16_4_Lung_2_9
16_4_Lung_3_2239	16_4_Lung_2_9
16_4_Lung_3_2240	16_4_Lung_2_9
16_4_Lung_3_2241	16_4_Lung_2_9
16_4_Lung_3_2242	16_4_Lung_2_9
16_4_Lung_3_2243	16_4_Lung_2_9
16_4_Lung_3_2244	16_4_Lung_2_9
16_4_Lung_3_2245	16_4_Lung_2_9
16_4_Lung_3_2246	16_4_Lung_2_9
16_4_Lung_3_2247	16_4_Lung_2_9
16_4_Lung_3_2248	16_4_Lung_2_9
16_4_Lung_3_2249	16_4_Lung_2_9
16_4_Lung_3_2250	16_4_Lung_2_9
16_4_Lung_3_2251	16_4_Lung_2_9
16_4_Lung_3_2252	16_4_Lung_2_9
16_4_Lung_3_2253	16_4_Lung_2_9
16_4_Lung_3_2254	16_4_Lung_2_9
16_4_Lung_3_2255	16_4_Lung_2_9
16_4_Lung_3_2256	16_4_Lung_2_9
16_4_Lung_3_2257	16_4_Lung_2_9
16_4_Lung_3_2258	16_4_Lung_2_9
16_4_Lung_3_2259	16_4_Lung_2_9
16_4_Lung_3_2260	16_4_Lung_2_9
16_4_Lung_3_2261	16_4_Lung_2_9
16_4_Lung_3_2262	16_4_Lung_2_9
16_4_Lung_3_2263	16_4_Lung_2_9
16_4_Lung_3_2264	16_4_Lung_2_9
16_4_Lung_3_2265	16_4_Lung_2_9
16_4_Lung_3_2266	16_4_Lung_2_9
16_4_Lung_3_2267	16_4_Lung_2_9
16_4_Lung_3_2268	16_4_Lung_2_9
16_4_Lung_3_2269	16_4_Lung_2_9
16_4_Lung_3_2270	16_4_Lung_2_9
16_4_Lung_3_2271	16_4_Lung_2_9
16_4_Lung_3_2272	16_4_Lung_2_9
16_4_Lung_3_2273	16_4_Lung_2_9
16_4_Lung_3_2274	16_4_Lung_2_9
16_4_Lung_3_2275	16_4_Lung_2_9
16_4_Lung_3_2276	16_4_Lung_2_9
16_4_Lung_3_2277	16_4_Lung_2_9
16_4_Lung_3_2278	16_4_Lung_2_9
16_4_Lung_3_2279	16_4_Lung_2_9
16_4_Lung_3_2280	16_4_Lung_2_9
16_4_Lung_3_2281	16_4_Lung_2_9
16_4_Lung_3_2282	16_4_Lung_2_9
16_4_Lung_3_2283	16_4_Lung_2_9
16_4_Lung_3_2284	16_4_Lung_2_9
16_4_Lung_3_2285	16_4_Lung_2_9
16_4_Lung_3_2286	16_4_Lung_2_9
16_4_Lung_3_2287	16_4_Lung_2_9
16_4_Lung_3_2288	16_4_Lung_2_9
16_4_Lung_3_2289	16_4_Lung_2_9
16_4_Lung_3_2290	16_4_Lung_2_9
16_4_Lung_3_2291	16_4_Lung_2_9
16_4_Lung_3_2292	16_4_Lung_2_9
16_4_Lung_3_2293	16_4_Lung_2_9
16_4_Lung_3_2294	16_4_Lung_2_9
16_4_Lung_3_2295	16_4_Lung_2_9
16_4_Lung_3_2296	16_4_Lung_2_9
16_4_Lung_3_2297	16_4_Lung_2_9
16_4_Lung_3_2298	16_4_Lung_2_9
16_4_Lung_3_2299	16_4_Lung_2_9
16_4_Lung_3_2300	16_4_Lung_2_9
16_4_Lung_3_2301	16_4_Lung_2_9
16_4_Lung_3_2302	16_4_Lung_2_9
16_4_Lung_3_2303	16_4_Lung_2_9
16_4_Lung_3_2304	16_4_Lung_2_9
16_4_Lung_3_2305	16_4_Lung_2_9
16_4_Lung_3_2306	16_4_Lung_2_9
16_4_Lung_3_2307	16_4_Lung_2_9
16_4_Lung_3_2308	16_4_Lung_2_9
16_4_Lung_3_2309	16_4_Lung_2_9
16_4_Lung_3_2310	16_4_Lung_2_9
16_4_Lung_3_2311	16_4_Lung_2_9
16_4_Lung_3_2312	16_4_Lung_2_9
16_4_Lung_3_2313	16_4_Lung_2_9
16_4_Lung_3_2314	16_4_Lung_2_9
16_4_Lung_3_2315	16_4_Lung_2_9
16_4_Lung_3_2316	16_4_Lung_2_9
16_4_Lung_3_2317	16_4_Lung_2_9
16_4_Lung_3_2318	16_4_Lung_2_9
16_4_Lung_3_2319	16_4_Lung_2_9
16_4_Lung_3_2320	16_4_Lung_2_9
16_4_Lung_3_2321	16_4_Lung_2_9
16_4_Lung_3_2322	16_4_Lung_2_9
16_4_Lung_3_2323	16_4_Lung_2_9
16_4_Lung_3_2324	16_4_Lung_2_9
16_4_Lung_3_2325	16_4_Lung_2_9
16_4_Lung_3_2326	16_4_Lung_2_9
16_4_Lung_3_2327	16_4_Lung_2_9
16_4_Lung_3_2328	16_4_Lung_2_9
16_4_Lung_3_2329	16_4_Lung_2_9
16_4_Lung_3_2330	16_4_Lung_2_9
16_4_Lung_3_2331	16_4_Lung_2_9
16_4_Lung_3_2332	16_4_Lung_2_9
16_4_Lung_3_2333	16_4_Lung_2_9
16_4_Lung_3_2334	16_4_Lung_2_9
16_4_Lung_3_2335	16_4_Lung_2_9
16_4_Lung_3_2336	16_4_Lung_2_9
16_4_Lung_3_2337	16_4_Lung_2_9
16_4_Lung_3_2338	16_4_Lung_2_9
16_4_Lung_3_2339	16_4_Lung_2_9
16_4_Lung_3_2340	16_4_Lung_2_9
16_4_Lung_3_2341	16_4_Lung_2_9
16_4_Lung_3_2342	16_4_Lung_2_9
16_4_Lung_3_2343	16_4_Lung_2_9
16_4_Lung_3_2344	16_4_Lung_2_9
16_4_Lung_3_2345	16_4_Lung_2_9
16_4_Lung_3_2346	16_4_Lung_2_9
16_4_Lung_3_2347	16_4_Lung_2_9
16_4_Lung_3_2348	16_4_Lung_2_9
16_4_Lung_3_2349	16_4_Lung_2_9
16_4_Lung_3_2350	16_4_Lung_2_9
16_4_Lung_3_2351	16_4_Lung_2_9
16_4_Lung_3_2352	16_4_Lung_2_9
16_4_Lung_3_2353	16_4_Lung_2_9
16_4_Lung_3_2354	16_4_Lung_2_9
16_4_Lung_3_2355	16_4_Lung_2_9
16_4_Lung_3_2356	16_4_Lung_2_9
16_4_Lung_3_2357	16_4_Lung_2_9
16_4_Lung_3_2358	16_4_Lung_2_9
16_4_Lung_3_2359	16_4_Lung_2_9
16_4_Lung_3_2360	16_4_Lung_2_9
16_4_Lung_3_2361	16_4_Lung_2_9
16_4_Lung_3_2362	16_4_Lung_2_9
16_4_Lung_3_2363	16_4_Lung_2_9
16_4_Lung_3_2364	16_4_Lung_2_9
16_4_Lung_3_2365	16_4_Lung_2_9
16_4_Lung_3_2366	16_4_Lung_2_9
16_4_Lung_3_2367	16_4_Lung_2_9
16_4_Lung_3_2368	16_4_Lung_2_9
16_4_Lung_3_2369	16_4_Lung_2_9
16_4_Lung_3_2370	16_4_Lung_2_9
16_4_Lung_3_2371	16_4_Lung_2_9
16_4_Lung_3_2372	16_4_Lung_2_9
16_4_Lung_3_2373	16_4_Lung_2_9
16_4_Lung_3_2374	16_4_Lung_2_9
16_4_Lung_3_2375	16_4_Lung_2_9
16_4_Lung_3_2376	16_4_Lung_2_9
16_4_Lung_3_2377	16_4_Lung_2_9
16_4_Lung_3_2378	16_4_Lung_2_9
16_4_Lung_3_2379	16_4_Lung_2_9
16_4_Lung_3_2380	16_4_Lung_2_9
16_4_Lung_3_2381	16_4_Lung_2_9
16_4_Lung_3_2382	16_4_Lung_2_9
16_4_Lung_3_2383	16_4_Lung_2_9
16_4_Lung_3_2384	16_4_Lung_2_9
